Northrop,Minotaur C (Taurus) | ROCSAT-2,StatusActive,45.0 ,Success,2004,May,Thu,20,1067.0,USA
Sea Launch,Zenit-3 SL | DirecTV-7S,StatusActive,nan,Success,2004,May,Tue,4,761.0,Pacific Ocean
Boeing,Delta II 7920-10C | Gravity Probe B,StatusRetired,nan,Success,2004,Apr,Tue,20,1017.0,USA
ILS,Atlas IIAS | AMC-11,StatusRetired,nan,Success,2004,Apr,Mon,19,1342.0,USA
CASC,Long March 2C | Shiyan-1 & Nano Satellite 1,StatusActive,30.8 ,Success,2004,Apr,Sun,18,959.0,China
ILS,Atlas IIAS | Superbird 6,StatusRetired,nan,Success,2004,Apr,Fri,16,45.0,USA
Boeing,Delta II 7925 | GPS IIR-11,StatusRetired,nan,Success,2004,Mar,Sat,20,1073.0,USA
ILS,Atlas IIIA | MBSat,StatusRetired,nan,Success,2004,Mar,Sat,13,340.0,USA
Arianespace,Ariane 5 G+ | Rosetta & Philae,StatusRetired,190.0 ,Success,2004,Mar,Tue,2,437.0,France
VKS RF,Molniya-M /Block ML | Cosmos 2405 (Molniya-1T n†­174),StatusRetired,nan,Success,2004,Feb,Wed,18,426.0,Russia
Lockheed,Titan IV(402)B | DSP,StatusRetired,nan,Success,2004,Feb,Sat,14,1130.0,USA
ILS,Atlas IIAS | AMC-10,StatusRetired,nan,Success,2004,Feb,Thu,5,1426.0,USA
Sea Launch,Zenit-3 SL | Telstar 14,StatusActive,nan,Success,2004,Jan,Sun,11,252.0,Pacific Ocean
CASC,Long March 2C | Double Star 1,StatusActive,30.8 ,Success,2003,Dec,Mon,29,1146.0,China
Boeing,Delta II 7925 | GPS IIR-10,StatusRetired,nan,Success,2003,Dec,Sun,21,485.0,USA
Lockheed,Atlas IIIB | UHF F/O F11,StatusRetired,nan,Success,2003,Dec,Wed,10,150.0,USA
VKS RF,Strela | Gruzomaket,StatusRetired,nan,Success,2003,Dec,Fri,5,360.0,Kazakhstan
Lockheed,Atlas IIAS | NROL-18 (Intruder 6A & 6B),StatusRetired,nan,Success,2003,Dec,Tue,2,604.0,USA
MHI,"H-IIA 2024 | IGS-Optical (2), IGS-Radar (2)",StatusRetired,nan,Failure,2003,Nov,Sat,29,273.0,Japan
CASC,Long March 3A | Chinasat-20,StatusActive,69.7 ,Success,2003,Nov,Fri,14,961.0,China
CASC,Long March 2D | FSW-3 No.1,StatusActive,29.75 ,Success,2003,Nov,Mon,3,440.0,China
Eurockot,Rokot/Briz KM | SERVIS-1,StatusRetired,41.8 ,Success,2003,Oct,Thu,30,823.0,Russia
CASC,Long March 4B | CBERS-2 & Chuangxin 1(01),StatusActive,64.68 ,Success,2003,Oct,Tue,21,196.0,China
Lockheed,Titan II(23)G | USA-172,StatusRetired,35.0 ,Success,2003,Oct,Sat,18,977.0,USA
ISRO,PSLV-G | RESOURCESAT-1 (IRS-P6),StatusRetired,25.0 ,Success,2003,Oct,Fri,17,292.0,India
CASC,Long March 2F | Shenzhou 5,StatusActive,nan,Success,2003,Oct,Wed,15,60.0,China
Sea Launch,Zenit-3 SL | Galaxy-13,StatusActive,nan,Success,2003,Oct,Wed,1,242.0,Pacific Ocean
Arianespace,"Ariane 5 G | Insat 3E, eBird-1, SMART-1",StatusRetired,nan,Success,2003,Sep,Sat,27,1394.0,France
VKS RF,Cosmos-3M (11K65M) | STSAT 1 & Others,StatusRetired,nan,Success,2003,Sep,Sat,27,371.0,Russia
CASIC,Kaituozhe 1 | PS 2,StatusRetired,nan,Failure,2003,Sep,Tue,16,nan,China
Lockheed,Titan IV(401)B | NROL-19 (Mentor),StatusRetired,nan,Success,2003,Sep,Tue,9,269.0,USA
Boeing,Delta IV Medium | DSCS-3 B6,StatusRetired,133.0 ,Success,2003,Aug,Fri,29,1393.0,USA
AEB,"VLS-1 | SATEC, UNOSAT",StatusActive,nan,Prelaunch Failure,2003,Aug,Mon,25,nan,Brazil
Boeing,Delta II 7920H | Spitzer Space Telescope,StatusRetired,nan,Success,2003,Aug,Mon,25,335.0,USA
VKS RF,Cosmos-3M (11K65M) | Cosmos 2400 and 2401,StatusRetired,nan,Success,2003,Aug,Tue,19,650.0,Russia
Northrop,Pegasus XL | SCISAT-1,StatusActive,40.0 ,Success,2003,Aug,Wed,13,129.0,USA
Sea Launch,Zenit-3 SL | EchoStar 9,StatusActive,nan,Success,2003,Aug,Fri,8,nan,Pacific Ocean
ILS,Atlas V 521 | Rainbow 1,StatusActive,135.0 ,Success,2003,Jul,Thu,17,1425.0,USA
Boeing,Delta II 7925H | Opportunity,StatusRetired,nan,Success,2003,Jul,Tue,8,198.0,USA
Eurockot,Rokot/Briz KM | Monitor-E GVM & Others,StatusRetired,41.8 ,Success,2003,Jun,Mon,30,855.0,Russia
Northrop,Pegasus XL | OrbView-3,StatusActive,40.0 ,Success,2003,Jun,Thu,26,1135.0,USA
VKS RF,Molniya-M /Block ML | Molniya-3 n†­173,StatusRetired,nan,Success,2003,Jun,Thu,19,1200.0,Russia
Arianespace,Ariane 5 G | Optus C1 & BSAT-2c,StatusRetired,nan,Success,2003,Jun,Wed,11,1358.0,France
Boeing,Delta II 7925 | Spirit,StatusRetired,nan,Success,2003,Jun,Tue,10,1078.0,USA
Sea Launch,Zenit-3 SL | Thuraya-2,StatusActive,nan,Success,2003,Jun,Tue,10,835.0,Pacific Ocean
VKS RF,Cosmos-3M (11K65M) | Cosmos 2398,StatusRetired,nan,Success,2003,Jun,Wed,4,1163.0,Russia
Starsem,Soyuz FG/Fregat | Mars Express,StatusRetired,nan,Success,2003,Jun,Mon,2,1065.0,Kazakhstan
CASC,Long March 3A | Beidou-1C,StatusActive,69.7 ,Success,2003,May,Sat,24,994.0,China
ILS,Atlas V 401 | HellasSat-2,StatusActive,109.0 ,Success,2003,May,Tue,13,1330.0,USA
ISAS,Mu-V / M-25 | Hayabusa,StatusRetired,nan,Success,2003,May,Fri,9,269.0,Japan
ISRO,GSLV Mk I | GSAT-2,StatusRetired,47.0 ,Success,2003,May,Thu,8,688.0,India
Northrop,Pegasus XL | GALEX,StatusActive,40.0 ,Success,2003,Apr,Mon,28,720.0,USA
ILS,Atlas IIIB | AsiaSat 4,StatusRetired,nan,Success,2003,Apr,Sat,12,47.0,USA
Arianespace,Ariane 5 G | INSAT-3A & Galaxy 12,StatusRetired,nan,Success,2003,Apr,Wed,9,1372.0,France
Lockheed,Titan IV(401)B | Milstar DFS-6,StatusRetired,nan,Success,2003,Apr,Tue,8,823.0,USA
VKS RF,Molniya-M /Block ML | Molniya-1T n†­172,StatusRetired,nan,Success,2003,Apr,Wed,2,113.0,Russia
Boeing,Delta II 7925 | GPS IIR-9,StatusRetired,nan,Success,2003,Mar,Mon,31,1329.0,USA
MHI,"H-IIA 2024 | IGS-Optical 1, IGS-Radar 1",StatusRetired,nan,Success,2003,Mar,Fri,28,87.0,Japan
Boeing,Delta IV Medium | DSCS-3 A3,StatusRetired,133.0 ,Success,2003,Mar,Tue,11,59.0,USA
Arianespace,Ariane 44L | Intelsat 907,StatusRetired,nan,Success,2003,Feb,Sat,15,420.0,France
Boeing,Delta II 7925 | GPS IIR-8,StatusRetired,nan,Success,2003,Jan,Wed,29,1086.0,USA
Northrop,Pegasus XL | SORCE,StatusActive,40.0 ,Success,2003,Jan,Sat,25,1213.0,USA
NASA,Space Shuttle Columbia | STS-107,StatusRetired,450.0 ,Failure,2003,Jan,Thu,16,939.0,USA
Boeing,Delta II 7320-10C | ICESat / CHIPSat,StatusRetired,nan,Success,2003,Jan,Mon,13,45.0,USA
Lockheed,Titan II(23)G | Coriolis,StatusRetired,35.0 ,Success,2003,Jan,Mon,6,859.0,USA
CASC,Long March 2F | Shenzhou 4,StatusActive,nan,Success,2002,Dec,Sun,29,1000.0,China
VKS RF,Molniya-M /Block 2BL | Cosmos 2393,StatusRetired,nan,Success,2002,Dec,Tue,24,740.0,Russia
Kosmotras,Dnepr | Rubin 2 & Others,StatusRetired,29.0 ,Success,2002,Dec,Fri,20,nan,Kazakhstan
Arianespace,Ariane 44L | NSS-6,StatusRetired,nan,Success,2002,Dec,Tue,17,1384.0,France
MHI,"H-IIA 202 | Midori 2, WEOS & Others",StatusActive,90.0 ,Success,2002,Dec,Sat,14,91.0,Japan
Arianespace,"Ariane 5 ECA | Hot Bird 7, Stentor, MFD-A, MFD-B",StatusActive,200.0 ,Failure,2002,Dec,Wed,11,1342.0,France
Lockheed,Atlas IIA | TDRS-J,StatusRetired,nan,Success,2002,Dec,Thu,5,162.0,USA
VKS RF,"Cosmos-3M (11K65M) | AlSat 1, Mozhayets 4 & Rubin 3-DSI",StatusRetired,nan,Success,2002,Nov,Thu,28,367.0,Russia
NASA,Space Shuttle Endeavour | STS-113,StatusRetired,450.0 ,Success,2002,Nov,Sun,24,49.0,USA
Boeing,"Delta IV Medium+ (4,2) | Eutelsat W5",StatusRetired,164.0 ,Success,2002,Nov,Wed,20,1359.0,USA
CASC,Long March 4B | Ziyuan ll-02,StatusActive,64.68 ,Success,2002,Oct,Sun,27,197.0,China
NASA,Space Shuttle Atlantis | STS-112,StatusRetired,450.0 ,Success,2002,Oct,Mon,7,1185.0,USA
VKS RF,Cosmos-3M (11K65M) | Nadiezhda-M n†­1,StatusRetired,nan,Success,2002,Sep,Thu,26,867.0,Russia
ILS,Atlas IIAS | Hispasat 1D,StatusRetired,nan,Success,2002,Sep,Wed,18,1324.0,USA
CASIC,Kaituozhe 1 | PS 1,StatusRetired,nan,Failure,2002,Sep,Sun,15,nan,China
ISRO,PSLV-G | C4 - MetSat-1 (Kalpana-1),StatusRetired,25.0 ,Success,2002,Sep,Thu,12,623.0,India
MHI,H-IIA 2024 | USERS & Kodama,StatusRetired,nan,Success,2002,Sep,Tue,10,500.0,Japan
Arianespace,Ariane 44L | Intelsat 906,StatusRetired,nan,Success,2002,Sep,Fri,6,404.0,France
Arianespace,"Ariane 5 G | Atlantic Bird 1, MSG-1, MFD",StatusRetired,nan,Success,2002,Aug,Wed,28,1365.0,France
ILS,Atlas V 401 | Hot Bird 6,StatusActive,109.0 ,Success,2002,Aug,Wed,21,1325.0,USA
VKS RF,Cosmos-3M (11K65M) | Cosmos 2390 and 2391,StatusRetired,nan,Success,2002,Jul,Mon,8,395.0,Russia
Arianespace,"Ariane 42P | SPOT-5, IDEFIX",StatusRetired,nan,Success,2002,Jul,Fri,5,1382.0,France
Boeing,Delta II 7425 | CONTOUR,StatusRetired,nan,Success,2002,Jul,Wed,3,407.0,USA
Arianespace,Ariane 5 G | Stellat-5 & NStar-C,StatusRetired,nan,Success,2002,Jul,Tue,2,1402.0,France
Lockheed,Titan II(23)G | NOAA-17,StatusRetired,35.0 ,Success,2002,Jun,Mon,24,1103.0,USA
Eurockot,Rokot/Briz KM | Iridium SV97 and SV98,StatusRetired,41.8 ,Success,2002,Jun,Thu,20,573.0,Russia
Sea Launch,Zenit-3 SL | Galaxy IIIC,StatusActive,nan,Success,2002,Jun,Sat,15,1359.0,Pacific Ocean
NASA,Space Shuttle Endeavour | STS-111,StatusRetired,450.0 ,Success,2002,Jun,Wed,5,1282.0,USA
Arianespace,Ariane 44L | Intelsat 905,StatusRetired,nan,Success,2002,Jun,Wed,5,404.0,France
IAI,Shavit-1 | Ofek-5,StatusRetired,nan,Success,2002,May,Tue,28,nan,Israel
VKS RF,Cosmos-3M (11K65M) | Cosmos 2389,StatusRetired,nan,Success,2002,May,Tue,28,494.0,Russia
CASC,Long March 4B | Fengyun-1D & Haiyang-1A,StatusActive,64.68 ,Success,2002,May,Wed,15,110.0,China
Boeing,Delta II 7920-10C | Aqua,StatusRetired,nan,Success,2002,May,Sat,4,594.0,USA
Arianespace,Ariane 44L | NSS-7,StatusRetired,nan,Success,2002,Apr,Tue,16,1382.0,France
NASA,Space Shuttle Atlantis | STS-110,StatusRetired,450.0 ,Success,2002,Apr,Mon,8,1244.0,USA
VKS RF,Molniya-M /Block 2BL | Cosmos 2388,StatusRetired,nan,Success,2002,Apr,Mon,1,1326.0,Russia
Arianespace,"Ariane 44L | Astra 3A, JCSAT-8",StatusRetired,nan,Success,2002,Mar,Fri,29,89.0,France
CASC,Long March 2F | Shenzhou 3,StatusActive,nan,Success,2002,Mar,Mon,25,855.0,China
Eurockot,Rokot/Briz KM | GRACE 1 & 2,StatusRetired,41.8 ,Success,2002,Mar,Sun,17,561.0,Russia
Lockheed,Atlas IIA | TDRS-I,StatusRetired,nan,Success,2002,Mar,Fri,8,1379.0,USA
NASA,Space Shuttle Columbia | STS-109,StatusRetired,450.0 ,Success,2002,Mar,Fri,1,682.0,USA
Arianespace,Ariane 5 G | Envisat,StatusRetired,nan,Success,2002,Mar,Fri,1,67.0,France
Arianespace,Ariane 44L | Intelsat 904,StatusRetired,nan,Success,2002,Feb,Sat,23,419.0,France
ILS,Atlas IIIB | EchoStar VII,StatusRetired,nan,Success,2002,Feb,Thu,21,763.0,USA
Boeing,Delta II 7920-10C | Iridium IS-1,StatusRetired,nan,Success,2002,Feb,Mon,11,1063.0,USA
Northrop,Pegasus XL | RHESSI,StatusActive,40.0 ,Success,2002,Feb,Tue,5,1258.0,USA
MHI,"H-IIA 2024 | VEP 3, Tsubasa & DASH",StatusRetired,nan,Success,2002,Feb,Mon,4,165.0,Japan
Arianespace,Ariane 42L | Insat 3C,StatusRetired,nan,Success,2002,Jan,Wed,23,1426.0,France
Lockheed,Titan IV(401)B | Milstar DFS-5,StatusRetired,nan,Success,2002,Jan,Wed,16,30.0,USA
VKS RF,Tsyklon-3 | Cosmos 2384 to 2386 & Gonets 10 to 12,StatusRetired,nan,Success,2001,Dec,Fri,28,204.0,Russia
VKS RF,Tsyklon-2 | Cosmos 2383,StatusRetired,nan,Success,2001,Dec,Fri,21,240.0,Kazakhstan
VKS RF,Zenit-2 | Meteor 3M n†­1 & Others,StatusRetired,nan,Success,2001,Dec,Mon,10,1038.0,Kazakhstan
Boeing,Delta II 7920-10C | Jason-1 / TIMED,StatusRetired,nan,Success,2001,Dec,Fri,7,907.0,USA
NASA,Space Shuttle Endeavour | STS-108,StatusRetired,450.0 ,Success,2001,Dec,Wed,5,1339.0,USA
Arianespace,Ariane 44LP | DirecTV-4S,StatusRetired,nan,Success,2001,Nov,Tue,27,359.0,France
VKS RF,Molniya-M /Block ML | Molniya-3 n†­171,StatusRetired,nan,Success,2001,Oct,Thu,25,694.0,Russia
ISRO,"PSLV-G | TES, BIRD & PROBA",StatusRetired,25.0 ,Success,2001,Oct,Mon,22,623.0,India
Boeing,Delta II 7320-10C | QuickBird,StatusRetired,nan,Success,2001,Oct,Thu,18,1131.0,USA
Lockheed,Atlas IIAS | NROL-12,StatusRetired,nan,Success,2001,Oct,Thu,11,152.0,USA
Lockheed,Titan IV(404)B | NROL-14 (KH-11 Kennen),StatusRetired,nan,Success,2001,Oct,Fri,5,1281.0,USA
Lockheed,Athena I | Starshine 3 & Others,StatusRetired,nan,Success,2001,Sep,Sun,30,160.0,USA
Arianespace,Ariane 44P | Atlantic Bird 2,StatusRetired,nan,Success,2001,Sep,Tue,25,1401.0,France
Northrop,Minotaur C (Taurus) | Orbview-4/QuikTOMS,StatusActive,45.0 ,Failure,2001,Sep,Fri,21,1129.0,USA
Lockheed,Atlas IIAS | NROL-13 (Intruder FA & 5B),StatusRetired,nan,Success,2001,Sep,Sun,9,925.0,USA
Arianespace,Ariane 44L | Intelsat 902,StatusRetired,nan,Success,2001,Aug,Thu,30,406.0,France
MHI,H-IIA 202 | VEP 2 & LRE,StatusActive,90.0 ,Success,2001,Aug,Wed,29,420.0,Japan
NASA,Space Shuttle Discovery | STS-105,StatusRetired,450.0 ,Success,2001,Aug,Fri,10,1270.0,USA
Boeing,Delta II 7326 | Genesis Probe,StatusRetired,nan,Success,2001,Aug,Wed,8,973.0,USA
Lockheed,Titan IV(402)B | DSP,StatusRetired,nan,Success,2001,Aug,Mon,6,448.0,USA
Lockheed,Atlas IIA | GOES-M,StatusRetired,nan,Success,2001,Jul,Mon,23,443.0,USA
VKS RF,Molniya-M /Block ML | Molniya-3K n†­170,StatusRetired,nan,Success,2001,Jul,Fri,20,17.0,Russia
Arianespace,Ariane 5 G | Artemis & BSAT-2b,StatusRetired,nan,Partial Failure,2001,Jul,Thu,12,1318.0,France
NASA,Space Shuttle Atlantis | STS-104,StatusRetired,450.0 ,Success,2001,Jul,Thu,12,543.0,USA
Boeing,Delta II 7425-10C | WMAP,StatusRetired,nan,Success,2001,Jun,Sat,30,1186.0,USA
ILS,Atlas IIAS | ICO F2,StatusRetired,nan,Success,2001,Jun,Tue,19,281.0,USA
Arianespace,Ariane 44L | Intelsat 901,StatusRetired,nan,Success,2001,Jun,Sat,9,405.0,France
VKS RF,Cosmos-3M (11K65M) | Cosmos 2378,StatusRetired,nan,Success,2001,Jun,Fri,8,908.0,Russia
Boeing,Delta II 7925 | NROL-17 (GeoLITE),StatusRetired,nan,Success,2001,May,Fri,18,1065.0,USA
Sea Launch,Zenit-3 SL | XM-1,StatusActive,nan,Success,2001,May,Tue,8,nan,Pacific Ocean
NASA,Space Shuttle Endeavour | STS-100,StatusRetired,450.0 ,Success,2001,Apr,Thu,19,1120.0,USA
ISRO,GSLV Mk I | GSAT-1,StatusRetired,47.0 ,Partial Failure,2001,Apr,Wed,18,613.0,India
Boeing,Delta II 7925 | Mars Odyssey,StatusRetired,nan,Success,2001,Apr,Sat,7,902.0,USA
Sea Launch,Zenit-3 SL | XM-2,StatusActive,nan,Success,2001,Mar,Sun,18,1353.0,Pacific Ocean
Arianespace,Ariane 5 G | Eurobird-1 & BSat-2a,StatusRetired,nan,Success,2001,Mar,Thu,8,1371.0,France
NASA,Space Shuttle Discovery | STS-102,StatusRetired,450.0 ,Success,2001,Mar,Thu,8,702.0,USA
Lockheed,Titan IV(401)B | Milstar DFS-4,StatusRetired,nan,Success,2001,Feb,Tue,27,1280.0,USA
MITT,Start-1 | Odin,StatusActive,nan,Success,2001,Feb,Tue,20,528.0,Russia
NASA,Space Shuttle Atlantis | STS-98,StatusRetired,450.0 ,Success,2001,Feb,Wed,7,1393.0,USA
Arianespace,"Ariane 44L | Sicral-1, Skynet 4F",StatusRetired,nan,Success,2001,Feb,Wed,7,1385.0,France
Boeing,Delta II 7925 | GPS IIR-7,StatusRetired,nan,Success,2001,Jan,Tue,30,475.0,USA
Arianespace,Ariane 44P | Turksat 2A,StatusRetired,nan,Success,2001,Jan,Wed,10,1329.0,France
CASC,Long March 2F | Shenzhou 2,StatusActive,nan,Success,2001,Jan,Tue,9,1020.0,China
VKS RF,Tsyklon-3 | Cosmos 2377 to 2379 & Gonets 7 to 9,StatusRetired,nan,Failure,2000,Dec,Wed,27,1136.0,Russia
CASC,Long March 3A | Beidou-1B,StatusActive,69.7 ,Success,2000,Dec,Wed,20,980.0,China
Arianespace,"Ariane 5 G | Astra 2D, GE-8, LDREX",StatusRetired,nan,Success,2000,Dec,Wed,20,26.0,France
Lockheed,Atlas IIAS | NROL-10,StatusRetired,nan,Success,2000,Dec,Wed,6,167.0,USA
MITT,Start-1 | EROS A,StatusActive,nan,Success,2000,Dec,Tue,5,752.0,Russia
NASA,Space Shuttle Endeavour | STS-97,StatusRetired,450.0 ,Success,2000,Nov,Thu,30,186.0,USA
Arianespace,Ariane 44L | Anik F1,StatusRetired,nan,Success,2000,Nov,Tue,21,1436.0,France
Boeing,Delta II 7320-10C | EO-1 / SAC-C,StatusRetired,nan,Success,2000,Nov,Tue,21,1104.0,USA
VKS RF,Cosmos-3M (11K65M) | QuickBird-1,StatusRetired,nan,Failure,2000,Nov,Mon,20,1380.0,Russia
Arianespace,"Ariane 5 G | PanAmSat-1R, Amsat-P3D, STRV 1C, STRV 1D",StatusRetired,nan,Success,2000,Nov,Thu,16,67.0,France
Boeing,Delta II 7925 | GPS IIR-6,StatusRetired,nan,Success,2000,Nov,Fri,10,1034.0,USA
CASC,Long March 3A | Beidou-1A,StatusActive,69.7 ,Success,2000,Oct,Mon,30,962.0,China
Arianespace,Ariane 44LP | EuropeStar F1,StatusRetired,nan,Success,2000,Oct,Sun,29,359.0,France
Sea Launch,Zenit-3 SL | Thuraya 1,StatusActive,nan,Success,2000,Oct,Sat,21,351.0,Pacific Ocean
Lockheed,Atlas IIA | DSCS III-B11,StatusRetired,nan,Success,2000,Oct,Fri,20,40.0,USA
NASA,Space Shuttle Discovery | STS-92,StatusRetired,450.0 ,Success,2000,Oct,Wed,11,1397.0,USA
Northrop,Pegasus | HETE 2,StatusRetired,40.0 ,Success,2000,Oct,Mon,9,338.0,USA
Arianespace,Ariane 42L | N-SAT 110,StatusRetired,nan,Success,2000,Oct,Fri,6,1380.0,France
Kosmotras,Dnepr | Megsat 1 & Others,StatusRetired,29.0 ,Success,2000,Sep,Tue,26,605.0,Kazakhstan
VKS RF,Zenit-2 | Cosmos 2372,StatusRetired,nan,Success,2000,Sep,Mon,25,610.0,Kazakhstan
Lockheed,Titan II(23)G | NOAA-16,StatusRetired,35.0 ,Success,2000,Sep,Thu,21,622.0,USA
Arianespace,Ariane 5 G | Astra 2B & GE-7,StatusRetired,nan,Success,2000,Sep,Thu,14,1374.0,France
NASA,Space Shuttle Atlantis | STS-106,StatusRetired,450.0 ,Success,2000,Sep,Fri,8,765.0,USA
Arianespace,Ariane 44P | Eutelsat W1,StatusRetired,nan,Success,2000,Sep,Wed,6,1353.0,France
Boeing,Delta III 8930 | DM F3,StatusRetired,nan,Success,2000,Aug,Wed,23,665.0,USA
Lockheed,Titan IV(403)B | NROL-11 (Onyx),StatusRetired,nan,Success,2000,Aug,Thu,17,1425.0,USA
Arianespace,"Ariane 44LP | Brasilsat B4, Nilesat 102",StatusRetired,nan,Success,2000,Aug,Thu,17,1396.0,France
Sea Launch,Zenit-3 SL | PAS 9,StatusActive,nan,Success,2000,Jul,Fri,28,1361.0,Pacific Ocean
Northrop,Minotaur I | MightySat 2.1,StatusActive,40.0 ,Success,2000,Jul,Wed,19,1209.0,USA
Boeing,Delta II 7925 | GPS IIR-5,StatusRetired,nan,Success,2000,Jul,Sun,16,557.0,USA
VKS RF,"Cosmos-3M (11K65M) | CHAMP, MITA & Rubin 1",StatusRetired,nan,Success,2000,Jul,Sat,15,720.0,Russia
ILS,Atlas IIAS | Echostar 6,StatusRetired,nan,Success,2000,Jul,Fri,14,321.0,USA
Lockheed,Atlas IIA | TDRS-H,StatusRetired,nan,Success,2000,Jun,Fri,30,776.0,USA
VKS RF,"Cosmos-3M (11K65M) | Nadiezhda n†­9, Tsinghua-1 & SNAP-1",StatusRetired,nan,Success,2000,Jun,Wed,28,637.0,Russia
CASC,Long March 3 | Fengyun-2B,StatusRetired,nan,Success,2000,Jun,Sun,25,710.0,China
Northrop,Pegasus XL | TSX-5,StatusActive,40.0 ,Success,2000,Jun,Wed,7,799.0,USA
ILS,Atlas IIIA | Eutelsat W4,StatusRetired,nan,Success,2000,May,Wed,24,1390.0,USA
NASA,Space Shuttle Atlantis | STS-101,StatusRetired,450.0 ,Success,2000,May,Fri,19,611.0,USA
Eurockot,Rokot/Briz KM | SimSat 1 & 2 (Iridium),StatusRetired,41.8 ,Success,2000,May,Tue,16,507.0,Russia
Boeing,Delta II 7925 | GPS IIR-4,StatusRetired,nan,Success,2000,May,Thu,11,108.0,USA
Lockheed,Titan IV(402)B | DSP,StatusRetired,nan,Success,2000,May,Mon,8,961.0,USA
Lockheed,Atlas IIA | GOES-L,StatusRetired,nan,Success,2000,May,Wed,3,427.0,USA
Arianespace,Ariane 42L | Galaxy 4R,StatusRetired,nan,Success,2000,Apr,Wed,19,29.0,France
Boeing,Delta II 7326 | IMAGE,StatusRetired,nan,Success,2000,Mar,Sat,25,1234.0,USA
Arianespace,Ariane 5 G | INSAT-3B & AsiaStar,StatusRetired,nan,Success,2000,Mar,Tue,21,1408.0,France
Sea Launch,Zenit-3 SL | ICO F-1,StatusActive,nan,Failure,2000,Mar,Sun,12,889.0,Pacific Ocean
Northrop,Minotaur C (Taurus) | Multispectral Thermal Imager (MTI),StatusActive,45.0 ,Success,2000,Mar,Sun,12,569.0,USA
VKS RF,Zenit-2 | Cosmos 2369,StatusRetired,nan,Success,2000,Mar,Thu,2,566.0,Kazakhstan
Arianespace,Ariane 44LP | Superbird 4,StatusRetired,nan,Success,2000,Feb,Fri,18,64.0,France
NASA,Space Shuttle Endeavour | STS-99,StatusRetired,450.0 ,Success,2000,Feb,Fri,11,1003.0,USA
ISAS,Mu-V / M-24 | Astro E,StatusRetired,nan,Failure,2000,Feb,Thu,10,90.0,Japan
Boeing,Delta II 7920-10C | Globalstar 7,StatusRetired,nan,Success,2000,Feb,Tue,8,1284.0,USA
ILS,Atlas IIAS | Hispasat 1C,StatusRetired,nan,Success,2000,Feb,Thu,3,1410.0,USA
Northrop,Minotaur I | JAWSat,StatusActive,40.0 ,Success,2000,Jan,Thu,27,183.0,USA
CASC,Long March 3A | ChinaSat-22,StatusActive,69.7 ,Success,2000,Jan,Tue,25,1005.0,China
Arianespace,Ariane 42L | Galaxy 10R,StatusRetired,nan,Success,2000,Jan,Tue,25,64.0,France
Lockheed,Atlas IIA | DSCS IIIB-8,StatusRetired,nan,Success,2000,Jan,Fri,21,63.0,USA
Northrop,Minotaur C (Taurus) | KOMPSAT & ACRIMSAT,StatusActive,45.0 ,Success,1999,Dec,Fri,31,433.0,USA
VKS RF,Molniya-M /Block 2BL | Cosmos 2368,StatusRetired,nan,Success,1999,Dec,Mon,27,1152.0,Russia
VKS RF,Tsyklon-2 | Cosmos 2367,StatusRetired,nan,Success,1999,Dec,Sun,26,480.0,Kazakhstan
Arianespace,Ariane 44L | Galaxy-11,StatusRetired,nan,Success,1999,Dec,Wed,22,50.0,France
NASA,Space Shuttle Discovery | STS-103,StatusRetired,450.0 ,Success,1999,Dec,Mon,20,50.0,USA
Lockheed,Atlas IIAS | Terra,StatusRetired,nan,Success,1999,Dec,Sat,18,1137.0,USA
Lockheed,Titan II(23)G | USA-147,StatusRetired,35.0 ,Success,1999,Dec,Sun,12,1056.0,USA
AEB,VLS-1 | SACI-2,StatusActive,nan,Failure,1999,Dec,Sat,11,1180.0,Brazil
Arianespace,Ariane 5 G | XMM-Newton,StatusRetired,nan,Success,1999,Dec,Fri,10,872.0,France
Northrop,Pegasus XL/HAPS | Orbcomm D1-D8,StatusActive,40.0 ,Success,1999,Dec,Sat,4,1133.0,USA
Arianespace,Ariane 40 | Helios 1B & Cl??mentine,StatusRetired,nan,Success,1999,Dec,Fri,3,982.0,France
Lockheed,Atlas IIA | UHF F10,StatusRetired,nan,Success,1999,Nov,Tue,23,246.0,USA
CASC,Long March 2F | Shenzhou 1,StatusActive,nan,Success,1999,Nov,Fri,19,1350.0,China
MHI,H-IIS | Himawari 6,StatusRetired,nan,Failure,1999,Nov,Mon,15,449.0,Japan
Arianespace,Ariane 44LP | GE-4,StatusRetired,nan,Success,1999,Nov,Sat,13,1374.0,France
Arianespace,Ariane 44LP | Orion 2,StatusRetired,nan,Success,1999,Oct,Tue,19,382.0,France
CASC,Long March 4B | CBERS-1 & SACI 1,StatusActive,64.68 ,Success,1999,Oct,Thu,14,195.0,China
Sea Launch,Zenit-3 SL | DirecTV 1R,StatusActive,nan,Success,1999,Oct,Sun,10,nan,Pacific Ocean
Arianespace,Ariane 44LP | Telstar 7,StatusRetired,nan,Success,1999,Sep,Sat,25,389.0,France
Lockheed,Athena II | Ikonos 1,StatusRetired,nan,Success,1999,Sep,Fri,24,1101.0,USA
ILS,Atlas IIAS | Echostar 5,StatusRetired,nan,Success,1999,Sep,Thu,23,362.0,USA
Arianespace,Ariane 42P | Koreasat-3,StatusRetired,nan,Success,1999,Sep,Sat,4,1354.0,France
